label,path
playing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing/flickr-9-9-7-3864402997_82
leaping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/leaping/getty-mother-and-daughter-skipping-in-the-grass-video-id478466542_2
bicycling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/bicycling/flickr-6-7-2-8-3-1-3-1-2667283131_18
crushing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/crushing/yt-3-lKaKB90n0_14
covering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/covering/yt-9mOMmP_aKso_128
hugging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/hugging/yt-bapDEUrfSgM_36
peeling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/peeling/yt-Q4ZIJnGhhlA_170
driving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/driving/flickr-8-4-0-1-2-1-5-5-8184012155_22
whistling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/whistling/vine-Mi2J1W1VgLd_2
discussing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/discussing/getty-after-a-day-of-debate-on-the-nominations-of-former-senator-dan-coats-video-id653937338_4
signing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/signing/yt-H0G6NRG9SpU_1435
adult+male+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+speaking/2D30hmYjIm4_75
breaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/breaking/getty-using-a-hammer-drill-video-id461618108_5
sweeping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sweeping/getty-medium-shot-tilt-down-tilt-up-baseball-umpire-sweeping-dirt-off-home-video-id669-80_6
typing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/typing/getty-hacker-with-mask-cracking-code-video-id626564164_1
tripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tripping/yt-TvIBXmDKvOQ_3
wrestling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/wrestling/yt-t-HX4SEoVDA_11
queuing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/queuing/getty-aerial-view-highway-freeway-urban-city-transportation-rush-hour-cars-video-id544413186_10
drinking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drinking/vine-MMWTEIHMmeH_1
autographing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/autographing/getty-leonardo-dicaprio-signs-autographs-at-the-20th-annual-santa-barbara-video-id75720566_26
covering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/covering/getty-carpet-of-cloud-sea-covering-the-city-area-of-takahashi-city-video-id498820432_7
driving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/driving/flickr-4-6-7-7-4-1-2-4-7546774124_8
raising,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raising/giphy-N8ckJ3vyzxkze_0
bowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/bowing/getty-convertible-limousine-arrives-at-tokyo-venue-with-emperor-hirohito-video-id538441506_13
pressing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pressing/giphy-zoXmACtZVwJBC_2
squinting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/squinting/vine-All-squinting-and-shiii-MMeuYlLhe1V_2
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/giphy-3Dd0Th9t7lgwo_0
writing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/writing/QFWAFkWsEXA_35
queuing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/queuing/getty-accidents-m5-motorway-crash-four-people-killed-air-views-of-scene-video-id849243426_191
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/yt-kvfAe8kygTI_4
squatting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/squatting/yt-Lur6TBnMmek_8
clawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/clawing/giphy-l0FHi1mE82Wru_1
bending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/bending/getty-father-and-daughter-stretching-before-exercise-video-id150984942_8
knitting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/knitting/yt-1njcYwFj608_155
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/b94LwpgjsOI_42
chopping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/chopping/getty-slicing-a-pepper-video-id509539503_6
unloading,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/unloading/getty-footage-of-the-bauma-construction-industry-fair-in-munich-germany-on-video-id521119022_34
piloting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/piloting/vb-flight-school-pilot-in-training-practicing-landings-on-beautiful-clear-day-rttw6wv_5
dining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dining/getty-cute-asian-couple-in-a-cafe-with-smartphone-video-id498266400_15
closing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/closing/getty-angled-two-women-lifting-two-children-into-front-seat-of-parked-1951-video-id513946049_7
breaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/breaking/getty-inflowoutflow-double-black-video-id492801894_1
rolling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rolling/giphy-3o7aD3s0VAn9vLoOWs_0
taping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/taping/yt-y7cQ9AsbFq8_410
removing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/removing/yt-nJKShl2ss04_5
barbecuing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/barbecuing/getty-dolly-shot-of-family-having-barbecue-picnic-by-lake-in-countryside-video-id156605525_4
child+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/child+speaking/yt-du0-GSb-oOo_93
exiting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/exiting/getty-sign-yucca-valley-ranchos-land-development-man-opening-car-door-for-video-id84196495_2
giving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/giving/getty-south-indian-couple-celebrating-diwali-festival-delhi-india-video-id837631642_4
injecting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/injecting/vb-cosmetic-treatment-with-injection-in-a-clinic-skin-fortification-rwgzi8muiq34iy84_3
grooming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/grooming/getty-king-penguin-rookeries-video-id617735939_10
grinning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/grinning/96Mu0rnkFNY_2
adult+male+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+speaking/giphy-o14S3Vb40EUeY_1
instructing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/instructing/yt-NM8LG9cFYD0_32
carrying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/carrying/getty-happy-couple-in-love-on-the-beach-video-id466091711_2
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/flickr-2-3-9-8-1-5-8-6-4123981586_15
child+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/child+singing/yt-TfXNElrcCmk_3
wrestling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/wrestling/yt-DMFRb01BHVc_1
dripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dripping/getty-rain-on-road-slow-video-id840582296_11
drinking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drinking/getty-medium-close-up-static-a-woman-pours-water-from-a-bottle-for-dogs-to-video-id172012744_1
cooking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cooking/giphy-14gWL0xW37tSJq_26
diving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/diving/getty-swimming-bull-sharks-with-divers-video-id462613808_10
weeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/weeding/yt-dt6ifAnvUyk_47
playing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing/4-2-1-1-5-0-5-1-9342115051_24
raining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raining/yt-HJIHRVNiXb4_525
welding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/welding/getty-white-sparks-glow-as-a-welder-works-inside-a-giant-metal-pipe-in-hd-video-id1BT10331_0160_7
scratching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/scratching/EENhbhFcg7o_40
peeling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/peeling/getty-potato-peeling-video-id472537641_3
gripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/gripping/getty-television-man-eating-popcorn-using-remote-control-new-york-city-video-id1355-4_12
crying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/crying/giphy-l1KsLEAsnkadBfuQU_0
emptying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/emptying/getty-falling-wheat-grain-amstetten-lower-austria-austria-video-id106428027_31
adult+male+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+speaking/getty-smiling-coworkers-in-discussion-during-meeting-in-office-video-id638539386_6
flipping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flipping/giphy-igExg8cjHOagU_4
serving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/serving/giphy-uD8a8KsMlEHOE_1
jumping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/jumping/yt-9i5cpuD0mbE_1111
fueling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/fueling/vb-DANUBE-DELTAROMANIA---DECEMBER-14-Aircraft-ground-crew-adding-fuel-to-an-old-russian-biplane-on-December-142015-at-Danube-Delta-International-airport-Romania-T2jcDQ9_20
chewing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/chewing/getty-cows-chew-their-cuds-as-they-look-straight-ahead-video-id659599003_5
baking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/baking/yt-cqDOOGjepgM_143
leaning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/leaning/yt-N-i_gRJ-978_119
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/yt-K902c3yAhXg_45
carving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/carving/getty-up-close-view-of-person-hand-carving-leather-video-id605475689_5
boiling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/boiling/vb-two-wok-with-boiling-broth-open-kitchen-restaurant-on-night-market-okx-rnu_1
adult+male+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+speaking/yt-ZPdctulVhCA_10
shoveling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shoveling/getty-shot-of-young-boy-playing-happily-in-sand-at-beach-showing-his-small-video-id503247427_1
instructing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/instructing/getty-grandchildren-in-workshop-with-active-senior-grandmother-varnishing-a-video-id848906186_12
shopping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shopping/giphy-2TPy7r4IjPSeI_4
slicing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/slicing/yt-HoLRl4c-44A_6
removing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/removing/getty-cleaning-and-removing-toxic-parts-from-pufferfish-video-id599924516_10
drumming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drumming/yt-aDL20Ase1Ng_41
drumming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drumming/getty-shot-of-drum-sticks-hitting-drum-as-drummer-boy-playing-gettysburg-video-id532277125_1
spreading,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/spreading/getty-abstract-network-animation-video-id529358671_1
covering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/covering/getty-brooklyn-snow-swirls-through-brooklyn-new-york-as-a-winter-storm-hits-video-id641394098_4
yawning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/yawning/yt-fGC2Q-_93SQ_40
vacuuming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/vacuuming/vb-woman-using-vacuum-cleaner-on-rug-at-home-in-the-living-room-hufdzp8ngj0scfir2_7
photographing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/photographing/yt-GNX4ce4YtCU_143
shopping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shopping/getty-midadult-caucasian-female-customer-pushes-shopping-cart-through-of-video-id496150462_6
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/yt-8iYUSmP5glE_241
barbecuing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/barbecuing/getty-meat-bbq-video-id479368374_6
drinking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drinking/getty-asian-baby-drinking-milk-video-id846252782_8
dragging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dragging/yt-PsEb0dyWodY_147
snowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/snowing/yt-zI4E1JTN0GA_869
playing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing/yt-9N7rbHb27yE_450
drawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drawing/yt-dlAKIS_3tdw_543
drawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drawing/yt-pZy8RaKSDA4_9
dunking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dunking/giphy-xT0xeJDKauLnyCHbQQ_1
roaring,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/roaring/yt-DdiIdDTQKck_95
grooming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/grooming/giphy-cQ4JWPbeUQSw8_1
typing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/typing/getty-asian-old-man-using-mobile-phone-at-city-night-video-id847530866_4
squatting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/squatting/yt-bdn2p1M1wkI_181
assembling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/assembling/getty-automated-machinery-operates-on-the-production-line-at-the-lanitis-video-id450712858_71
buying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/buying/vb-hd---buyer-makes-the-payment-by-credit-card-2oe0fgq_7
skiing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skiing/flickr-7-5-3-9-8-6-3-4-2475398634_4
tapping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tapping/yt-SpMrrKG4r6s_60
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/giphy-xUOrvXgk6ZoPCPeCM8_2
adult+male+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+speaking/getty-man-talking-on-mobile-phone-video-id847445694_4
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/2gnxFji79lQ_109
running,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/running/2ax04zihcPo_44
dining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dining/getty-romantic-dinner-in-thira-santorini-video-id696149198_2
cramming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cramming/yt-2yZoXvgWFGQ_110
cramming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cramming/getty-displeased-female-student-of-a-medicine-college-video-id162842568_23
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/getty-kudu-graze-in-woodland-video-id721935021_10
dragging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dragging/yt-YD13G3V4zmc_21
giving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/giving/getty-medium-shot-of-a-family-giving-gifts-at-christmas-video-id629949720_13
drying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drying/yt-dVsD6YNnJW8_6
reading,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/reading/giphy-l4FGmxiC5noXoJp5K_1
breaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/breaking/getty-fortune-cookie-video-id490539410_2
rafting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rafting/getty-bamboo-rafting-at-pang-oung-video-id674878130_5
jumping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/jumping/yt-m33C8_JsAIw_1
roaring,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/roaring/yt-JthziWLxKw4_13
wetting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/wetting/yt-SHb8K2Uo9sU_86
submerging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/submerging/getty-female-swimming-in-swimming-pool-in-gym-video-id127549416_4
leaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/leaking/getty-water-lords-committe-report-tx-1852006-william-girling-reservoir-of-video-id673129020_8
juggling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/juggling/giphy-ndJ1FB28Bc8ow_8
socializing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/socializing/getty-istanbul-bar-friends-video-id459786386_18
barbecuing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/barbecuing/getty-fish-bbq-hd-ntsc-video-id185946799_20
shopping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shopping/getty-woman-walking-past-rolls-royce-los-angeles-california-usa-video-id83808674_4
shoveling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shoveling/getty-the-builder-distributes-the-concrete-along-the-wooden-formwork-video-id684931876_23
burning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/burning/flickr-4-7-4-2-0-8-1-5-15547420815_17
hitchhiking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/hitchhiking/yt-RooVpplO-4s_78
shoveling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shoveling/getty-woman-removing-snow-from-street-saarburg-rhinelandpalatinate-germany-video-id135937042_6
building,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/building/getty-construction-workers-resting-and-chatting-on-site-san-antonio-texas-video-id83501251_4
sewing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sewing/getty-stitching-human-chest-with-metal-wire-video-id510490643_2
cooking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cooking/giphy-PkWRG5EE07MwU_28
crafting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/crafting/getty-process-of-pottery-video-id499223199_21
scratching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/scratching/giphy-5uTIBuhoEtmV2_0
rocking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rocking/vine-Literally-rocking-around-the-Christmas-tree-h9uPhMBnBhH_1
stacking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stacking/getty-coin-video-id149810816_1
shopping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shopping/0-5-3-2-7-9-6-2-5605327962_56
bending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/bending/HpJuS3c0EQ4_63
paying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/paying/getty-payment-with-credit-card-video-id462787766_4
pulling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pulling/getty-nisrin-akoubeh-checks-the-oil-and-water-before-getting-into-her-taxi-video-id637283958_49
officiating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/officiating/getty-residents-of-lesbos-island-tell-afptv-they-hope-the-borders-of-europe-video-id522443916_57
gardening,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/gardening/getty-senior-couple-in-greenhouse-video-id619456770_1
leaning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/leaning/getty-rock-band-crew-checking-their-picture-on-laptop-video-id637246420_1
covering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/covering/getty-man-hammering-the-nails-to-fix-greenhouse-covering-video-id533258328_1
boiling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/boiling/vb-slow-motion-shot-of-a-boiling-mud-pool-at-rotorua-on-the-north-island-of-new-zealand-originally-recorded-at-120fps-nnfdvwhcgimfl0ffy_20
queuing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/queuing/getty-camera-captures-park-avenue-traffic-which-is-surrounded-by-autumnal-video-id637434010_8
tripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tripping/getty-models-walk-the-runway-wearing-z-spoke-by-zac-posen-spring-2011-video-id104011777_15
slicing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/slicing/getty-slicing-machine-mquina-de-lonchear-video-id488257334_1
sawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sawing/getty-sawing-fire-wood-ntsc-video-id130282000_6
drinking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drinking/vine-Bottles-empty-Ines-Davila-chug-wine-drinking-sport-MrrJEnOMOjL_1
shaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shaking/flickr-3-7-9-8-7-1-0-3-4037987103_2
adult+male+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+speaking/getty-after-a-momentous-day-which-saw-rebels-storm-colonel-gaddafis-power-video-id122312099_107
floating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/floating/getty-globemaster-flying-in-the-sky-video-id696605018_6
ascending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/ascending/getty-electronic-stock-numbers-video-id146086058_3
licking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/licking/getty-cows-crowd-together-licking-one-another-and-looking-straight-ahead-video-id659598999_8
stroking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stroking/getty-beagle-lie-down-video-id465442579_2
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/u6KLY3TlzHE_41
child+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/child+speaking/yt-71FdmcvarRY_35
whistling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/whistling/yt-VCjc_OllHdE_6
yawning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/yawning/giphy-A4Yy2L95ilLb2_1
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/yt-krONCWXDMwc_343
waving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/waving/yt-DMdAkq2u9Ik_70
driving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/driving/yt-ERUuAW_fQng_72
sprinting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sprinting/yt-ifMrHXVPbI0_209
working,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/working/yt-mm_niiQfeWc_39
adult+female+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+female+singing/yt-Io0fBr1XBUA_44
spraying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/spraying/NMlSI7o50Rk_711
raising,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raising/getty-number-3-boat-struggling-through-ice-on-river-vs-men-pulling-boats-video-id606244012_52
knitting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/knitting/yt-EY4vBzLo-Xs_246
landing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/landing/getty-plane-flying-in-sky-united-states-video-id668034535_6
guarding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/guarding/getty-dog-peers-through-gate-at-night-tasmania-video-id1B06595_0004_2
pushing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pushing/getty-husband-pushing-his-wife-on-a-swing-at-sunset-video-id611228822_2
tattooing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tattooing/yt-oSMueMOm97Q_9
running,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/running/giphy-26uf9nE1dnGJsjSaQ_1
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/giphy-3ohryjxR8oYwN8GIWQ_1
dining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dining/yt-YfaZeIxHFUM_895
running,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/running/giphy-Lv55aCkvFNhra_0
diving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/diving/getty-tilt-up-scuba-divers-discovered-sunken-ship-video-id621407538_1
adult+male+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+speaking/getty-businesswoman-leading-team-meeting-in-high-tech-office-video-id664860528_5
pouring,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pouring/giphy-AgtvcFdyI1sm4_6
adult+male+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+singing/getty-shot-of-boy-singing-on-stage-shibuya-tokyo-japan-video-id481215735_3
